model,split_name,p_value,relation,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,fit_time_mean_s,predict_time_mean_s,runs
tabicl,evidence,0.8,niece,0.32150890428490064,0.12392535164467816,0.9482323888922457,0.029176613285065867,0.0,0.0,0.0,0.0,0.9826059955310011,0.49443258551182223,2.9838110394775867,10
tabicl,evidence,0.8,overall,0.5416698470685649,0.05414018988922625,0.9413462864368414,0.009598321114136504,0.4494030942027661,0.043911276341419093,0.7515744096978345,0.3223080496095812,0.9805175923233499,0.49443258551182223,2.9838110394775867,10
tabicl,evidence,0.8,sister,0.17297518701117223,0.11588478165452831,0.8290629113716053,0.05399600472406432,0.0,0.0,0.0,0.0,0.9733780876408593,0.49443258551182223,2.9838110394775867,10
tabicl,evidence,0.8,uncle,0.368781308439581,0.1805152965764633,0.9694711190511018,0.01966470119227051,0.0,0.0,0.0,0.0,0.9839792246979323,0.49443258551182223,2.9838110394775867,10
tabicl,evidence,0.8,wife,0.04079148949611446,0.020617411416271436,0.6345462590238857,0.12503174954238375,0.0,0.0,0.0,0.0,0.9816789911817827,0.49443258551182223,2.9838110394775867,10
tabicl,family,0.0,aunt,0.10814835328071423,0.00517984787027721,0.8839981165874047,0.007009845076972709,0.0,0.0,0.0,0.0,0.9769213253034696,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,brother,0.0467378517097028,0.005894303654471838,0.7350834115924565,0.029751345861798943,0.0,0.0,0.0,0.0,0.981977277627324,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,cousin,0.3148910090500173,0.022901263472845153,0.8469721085236348,0.007574353286639027,0.0,0.0,0.0,0.0,0.8984770832445499,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,granddaughter,0.016850853107697027,0.0016918631036696248,0.40698484197771245,0.010304342857293682,0.0,0.0,0.0,0.0,0.9811742565219159,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,grandfather,0.1542779464998161,0.010582968418081519,0.9510921797292131,0.0037734395153206425,0.0,0.0,0.0,0.0,0.9832346869215585,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,grandmother,0.294076649258262,0.060851487509235976,0.9405202597914547,0.0051661608674411965,0.0,0.0,0.0,0.0,0.9831167556959185,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,grandson,0.012507310504852303,0.000761707540409273,0.3602477411659873,0.019630541232753332,0.0,0.0,0.0,0.0,0.9851600956193508,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,husband,0.019918622110180043,0.002418452327476846,0.44025057641772614,0.040619711353473,0.0,0.0,0.0,0.0,0.9814163227077615,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,nephew,0.021001300579019302,0.0023439246574304723,0.6100883562388696,0.015417584879422136,0.0,0.0,0.0,0.0,0.9846269150106203,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,niece,0.022741806724849947,0.0027808228647419283,0.5933164002745006,0.014794634185080766,0.0,0.0,0.0,0.0,0.9819919159215393,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,overall,0.04396236841510267,0.0007766352203829283,0.7010771545639537,0.005082957362213447,0.0,0.0,0.0,0.0,0.9755049280982387,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,sister,0.03921442988446448,0.00199532099337892,0.6546288578124677,0.010129196321239483,0.0,0.0,0.0,0.0,0.9733678204713694,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,uncle,0.10091995502185895,0.013071966852306178,0.937430357871099,0.004861371526430694,0.0,0.0,0.0,0.0,0.988240204210792,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.0,wife,0.08903620946390842,0.029165960921667303,0.567610328700711,0.032373000748117275,0.0,0.0,0.0,0.0,0.9819757683717466,0.5111820535734296,2.9471062529832124,10
tabicl,family,0.1,aunt,0.19905606616147686,0.089858519388114,0.8898010804682215,0.022044360587882318,0.0,0.0,0.0,0.0,0.9787906782641297,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,brother,0.06802793696698048,0.04902530681540343,0.7654641110575471,0.04515355354272743,0.0,0.0,0.0,0.0,0.9808163012159323,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,cousin,0.6855121612804831,0.07404558481513245,0.958624335538745,0.016344273850437994,0.482483849061256,0.15507456425931007,0.7105221330956625,0.42406369894624846,0.9196870184215475,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,granddaughter,0.27927549949510017,0.2530387132760273,0.75381599372019,0.2584856431497944,0.0,0.0,0.0,0.0,0.9801449225159586,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,grandfather,0.6091471599474868,0.25073832761864623,0.9790632876682048,0.022203291854544796,0.0,0.0,0.0,0.0,0.9818549118462491,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,grandmother,0.32705320559350903,0.21448608107813522,0.951293073963655,0.033172829917965295,0.0,0.0,0.0,0.0,0.9832232779899284,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,grandson,0.19288396120579515,0.22593875906758293,0.7315332235845399,0.22410771124614098,0.0,0.0,0.0,0.0,0.9846380351262416,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,husband,0.02500729591843951,0.007354725518156939,0.43852840565695345,0.08301703661869811,0.0,0.0,0.0,0.0,0.9801781759256221,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,nephew,0.1258736698614586,0.11454802191078896,0.7673564371312714,0.12117864065337473,0.0,0.0,0.0,0.0,0.9843773298101544,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,niece,0.09928665535283794,0.08930596205985401,0.7128141855002486,0.14809715355586234,0.0,0.0,0.0,0.0,0.9813388174678392,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,overall,0.2954739614171879,0.04565697750045008,0.7965015530282391,0.02784774594102798,0.20986263964452084,0.08761132998130028,0.7105221330956625,0.1306198049985317,0.9768042174150156,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,sister,0.05154813773694492,0.018828268156539818,0.6912704839455426,0.06497856632946264,0.0,0.0,0.0,0.0,0.9727995903590339,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,uncle,0.15202845259730138,0.1317290522100058,0.9029752216547495,0.060398571828717024,0.0,0.0,0.0,0.0,0.9899805599423214,0.504035590402782,3.0026585744926706,10
tabicl,family,0.1,wife,0.053218655636170585,0.03311203017383416,0.5074114280415741,0.05459790466619216,0.0,0.0,0.0,0.0,0.9812139961815414,0.504035590402782,3.0026585744926706,10
tabicl,family,0.2,aunt,0.23323798998400808,0.09149686683043301,0.9055936243705401,0.04296955218472062,0.0,0.0,0.0,0.0,0.9771697818880662,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,brother,0.06793858222227636,0.03599229581955524,0.7864931339165755,0.07413118101272873,0.0,0.0,0.0,0.0,0.9801807880509756,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,cousin,0.7081244884060596,0.058747568927203224,0.9699273206948966,0.008956352672453736,0.6210105172266822,0.21534217464215527,0.7011636070407821,0.6604563242368121,0.9298861814834508,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,granddaughter,0.4209388131489498,0.14995661653639947,0.9768980681359087,0.020026100936524436,0.075,0.1687371394276382,0.06666666666666667,0.12,0.9826191755743906,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,grandfather,0.8056707763136334,0.1227535517199611,0.9949380256421743,0.003240853693815619,0.1349206349206349,0.22438479109671983,0.3,0.08857142857142856,0.9850610790762342,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,grandmother,0.3264363528118578,0.13052580597707997,0.9578871293522443,0.024885219154583586,0.0,0.0,0.0,0.0,0.9828858055353578,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,grandson,0.26368142852717974,0.16399239946149152,0.892926047709637,0.1428404896485108,0.0,0.0,0.0,0.0,0.9840304244146602,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,husband,0.01998584778875751,0.00440862447089387,0.40003621057066613,0.0650362011436319,0.0,0.0,0.0,0.0,0.9804016935135749,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,nephew,0.14256535342159282,0.060043289796019285,0.8799859864498524,0.08050556923779836,0.0,0.0,0.0,0.0,0.9843923869998434,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,niece,0.26510576803855646,0.05914719098152774,0.926573881320024,0.02543228345421365,0.0,0.0,0.0,0.0,0.981527004527709,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,overall,0.3569733229332985,0.03485135059637219,0.8587975449178774,0.034846905158509384,0.3125868772460209,0.1210046080187878,0.6945923051043047,0.21385671044272042,0.9778147071042792,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,sister,0.07800911074676578,0.027728033842512052,0.7757565383211456,0.06089160739901535,0.0,0.0,0.0,0.0,0.9754502742938366,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,uncle,0.12137490251492311,0.0988667376123068,0.8622621340077753,0.07930049551115922,0.0,0.0,0.0,0.0,0.9884195154190444,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.2,wife,0.041217486797346624,0.025363172531770714,0.5367057457248245,0.05942632527340511,0.0,0.0,0.0,0.0,0.9800031622655506,0.5334984910092316,3.0737823173985817,10
tabicl,family,0.4,aunt,0.2202382180392466,0.08983864525265378,0.9321588511347111,0.028373649686856895,0.0,0.0,0.0,0.0,0.9788806644136295,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,brother,0.09256913453295587,0.04773477458243963,0.7970773625422833,0.058509841943445384,0.0,0.0,0.0,0.0,0.982592565851849,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,cousin,0.826000646136485,0.10195232554540214,0.9810510294696668,0.009978571277334118,0.7585590107340031,0.08416668728513323,0.7113633469570902,0.8231814633323253,0.9460436685520432,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,granddaughter,0.5560252551681123,0.13257467117273075,0.9849211816748751,0.009026839477203105,0.1608946608946609,0.2183077263565793,0.19285714285714287,0.16166666666666668,0.9811631980141733,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,grandfather,0.8993936665186665,0.11901702710667252,0.9962698724038862,0.004316098932700213,0.16190476190476188,0.23241911387584924,0.4,0.10666666666666666,0.9806948192458205,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,grandmother,0.47734322260372675,0.16007603008918794,0.980013133179213,0.009851103987586431,0.0,0.0,0.0,0.0,0.9835731171401909,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,grandson,0.34833381798790414,0.32485127466233016,0.815109258691946,0.2416950726756879,0.0,0.0,0.0,0.0,0.984256944410794,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,husband,0.03163340184081111,0.012508700689364206,0.5337142393874944,0.12724858732067576,0.0,0.0,0.0,0.0,0.9796329746919114,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,nephew,0.18288611832130258,0.08223879595406813,0.9493402741935355,0.01628502900468868,0.0,0.0,0.0,0.0,0.9870649217577414,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,niece,0.2927955641250363,0.165950506407861,0.9407632345189443,0.017060173478647137,0.0,0.0,0.0,0.0,0.9802268835657275,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,overall,0.4466884290547558,0.030923241732314435,0.8989695116627384,0.020305993784126352,0.3964651108333468,0.03918513186382681,0.7058289281027885,0.2782399522653555,0.9791157649796393,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,sister,0.11588771195422191,0.050119599100664824,0.8032416499062114,0.05583599143150245,0.0,0.0,0.0,0.0,0.9741431700550954,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,uncle,0.27199846326092114,0.15156616811266918,0.9365050812820277,0.05322367077174621,0.0,0.0,0.0,0.0,0.9888698595826229,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.4,wife,0.03383641346155991,0.01606692334836073,0.5579178110530637,0.13363816596087605,0.0,0.0,0.0,0.0,0.9818967717585163,0.5125792444916442,3.2163545540068297,10
tabicl,family,0.8,aunt,0.5898148148148148,0.2924865020979003,0.9707108543206941,0.018434402871578874,0.0,0.0,0.0,0.0,0.9803211011868143,0.5225618113996461,3.451273014489561,10
tabicl,family,0.8,brother,0.16885964912280702,0.13019299309451324,0.7556769053597387,0.17432130353475925,0.0,0.0,0.0,0.0,0.9850585547710013,0.5225618113996461,3.451273014489561,10
tabicl,family,0.8,cousin,0.9334484126984126,0.06868632403187341,0.9922017778702148,0.006925162081225044,0.8124231324231325,0.09799807194102646,0.7226984126984127,0.95,0.9614968041818178,0.5225618113996461,3.451273014489561,10
tabicl,family,0.8,granddaughter,0.875,0.23570226039551584,0.9923340548340549,0.016247789357703497,0.06666666666666667,0.21081851067789195,0.05,0.1,0.9723049899509253,0.5225618113996461,3.451273014489561,10
