model,split_mode,train_fraction,run_idx,relation,relation_id,matrix_id,wave,reflexivity,symmetry,transitive,entity_count,anchor_entity_count,query_entity_count,transfer_matrix_count,transfer_train_rows,heldout_support_rows,support_pool_rows,evaluation_pool_rows,train_rows,valid_rows,test_rows,fit_time_s,predict_time_s,f1,precision,recall,accuracy,positive_rate_true,positive_rate_pred,tp,fp,fn,tn,average_precision,roc_auc
tabicl,leave_matrix_out_support,0.1,1,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4377607268979773,1.4895470050396398,0.6492575524833589,0.6780748663101605,0.6227897838899804,0.6617283950617284,0.5027160493827161,0.4617283950617284,634,301,384,706,0.710906117020289,0.7120822220878213
tabpfn,leave_matrix_out_support,0.1,2,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.116276877000928,2.373740862007253,0.5751033532384014,0.5341296928327645,0.6228855721393035,0.5432098765432098,0.4962962962962963,0.5787654320987654,626,546,379,474,0.5929409583433788,0.595703346015023
tabicl,leave_matrix_out_support,0.1,2,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.41807958704885095,1.473261727951467,0.6882483370288248,0.6208,0.7721393034825871,0.6528395061728395,0.4962962962962963,0.6172839506172839,776,474,229,546,0.7052272474851109,0.7111954931226222
tabpfn,leave_matrix_out_support,0.1,3,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1225742049282417,2.513011176022701,0.4994606256742179,0.5605326876513317,0.45038910505836577,0.5417283950617284,0.5076543209876543,0.4079012345679012,463,363,565,634,0.5705924661038253,0.5845059497558824
tabicl,leave_matrix_out_support,0.1,3,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4343823640374467,1.2551095569506288,0.6234537357743691,0.6344410876132931,0.6128404669260701,0.6241975308641975,0.5076543209876543,0.49037037037037035,630,363,398,634,0.6685784402256066,0.6770320689695546
tabpfn,leave_matrix_out_support,0.1,4,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1169209100771695,2.30647686496377,0.5494949494949495,0.5654885654885655,0.5343811394891945,0.5595061728395062,0.5027160493827161,0.4750617283950617,544,418,474,589,0.616608961902557,0.6175821313672661
tabicl,leave_matrix_out_support,0.1,4,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4376441140193492,1.4827647450147197,0.6164102564102564,0.6448497854077253,0.5903732809430255,0.6306172839506173,0.5027160493827161,0.46024691358024694,601,331,417,676,0.6860589628111368,0.6845636536386747
tabpfn,leave_matrix_out_support,0.1,5,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1127707259729505,2.3714090700959787,0.5656768998490186,0.5770020533880903,0.5547877591312932,0.5738271604938272,0.5002469135802469,0.48098765432098767,562,412,451,600,0.6117574474134788,0.6172884907272649
tabicl,leave_matrix_out_support,0.1,5,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4101744469953701,1.4732381079811603,0.6491935483870968,0.6632337796086509,0.6357354392892399,0.6562962962962963,0.5002469135802469,0.4795061728395062,644,327,369,685,0.6891542773076518,0.7018473286016957
tabpfn,leave_matrix_out_support,0.1,6,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.4097317120758817,2.30664710898418,0.5088633993743483,0.540420819490587,0.4807881773399015,0.5348148148148149,0.5012345679012346,0.44592592592592595,488,415,527,595,0.6009285582713217,0.5852655708920645
tabicl,leave_matrix_out_support,0.1,6,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.464878560975194,1.2609102010028437,0.6261491317671093,0.6500530222693531,0.6039408866995074,0.6385185185185185,0.5012345679012346,0.465679012345679,613,330,402,680,0.6789080394540461,0.7011890942788861
tabpfn,leave_matrix_out_support,0.1,7,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.107655158964917,2.303562451968901,0.6006137658921525,0.5389457120377655,0.6782178217821783,0.5501234567901234,0.49876543209876545,0.6276543209876543,685,586,325,429,0.6074192195590293,0.6013427303321465
tabicl,leave_matrix_out_support,0.1,7,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.46256028197240084,1.4734386479249224,0.6552501126633619,0.6013234077750207,0.7198019801980198,0.6222222222222222,0.49876543209876545,0.597037037037037,727,482,283,533,0.6689652760855838,0.6769809296200555
tabpfn,leave_matrix_out_support,0.1,8,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1251875740708783,2.3335219910368323,0.6395663956639567,0.589018302828619,0.6996047430830039,0.605925925925926,0.4997530864197531,0.5935802469135802,708,494,304,519,0.6355950950347296,0.651997842279614
tabicl,leave_matrix_out_support,0.1,8,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.45794126705732197,1.4900292940437794,0.6717557251908397,0.6494464944649446,0.6956521739130435,0.6602469135802469,0.4997530864197531,0.5353086419753087,704,380,308,633,0.6967820370447659,0.7193090612550676
tabpfn,leave_matrix_out_support,0.1,9,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1263044599909335,2.344736326020211,0.6326530612244898,0.5581395348837209,0.7301275760549558,0.5733333333333334,0.5032098765432099,0.6582716049382716,744,589,275,417,0.5887316509811681,0.5988748568451899
tabicl,leave_matrix_out_support,0.1,9,antisymmetric_transitive,A05,A05_m001,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.46071380109060556,1.2675072379643098,0.6538646183389343,0.6400375939849624,0.6683022571148185,0.6439506172839506,0.5032098765432099,0.5254320987654321,681,383,338,623,0.669003250122582,0.6992466203758801
tabpfn,leave_matrix_out_support,0.1,0,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1221987139433622,2.303486666060053,0.4702702702702703,0.5160142348754448,0.43197616683217477,0.5160493827160494,0.497283950617284,0.4162962962962963,435,408,572,610,0.5333047707257581,0.5397673066530358
tabicl,leave_matrix_out_support,0.1,0,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.471702239010483,1.5065762699814513,0.5137130801687764,0.547806524184477,0.48361469712015887,0.5446913580246914,0.497283950617284,0.4390123456790124,487,402,520,616,0.5330519862540838,0.5518414321751668
tabpfn,leave_matrix_out_support,0.1,1,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1242660140851513,2.3339283239329234,0.6216984965461194,0.5254120879120879,0.7611940298507462,0.5402469135802469,0.4962962962962963,0.7190123456790124,765,691,240,329,0.5438290708530672,0.5607121256462784
tabicl,leave_matrix_out_support,0.1,1,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4580616030143574,1.4859083120245486,0.6158940397350994,0.5272856130403969,0.7402985074626866,0.5417283950617284,0.4962962962962963,0.6967901234567901,744,667,261,353,0.5747879862672637,0.57780801872988
tabpfn,leave_matrix_out_support,0.1,2,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1301333240699023,2.406102683977224,0.5928984310487201,0.5042134831460674,0.7194388777555111,0.5130864197530864,0.4928395061728395,0.7032098765432099,718,706,280,321,0.5046452237471751,0.5210972090236948
tabicl,leave_matrix_out_support,0.1,2,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4088347000069916,1.2594773740274832,0.5800176834659593,0.5189873417721519,0.657314629258517,0.5308641975308642,0.4928395061728395,0.6241975308641975,656,608,342,419,0.5406214502220084,0.5575186400064003
tabpfn,leave_matrix_out_support,0.1,3,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1146055880235508,2.2972909309901297,0.5552407932011332,0.5364963503649635,0.5753424657534246,0.5348148148148149,0.5046913580246913,0.5412345679012346,588,508,434,495,0.5393431743081385,0.5536360585562295
tabicl,leave_matrix_out_support,0.1,3,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.42331227799877524,1.4928427699487656,0.5434889434889435,0.5459032576505429,0.541095890410959,0.5412345679012346,0.5046913580246913,0.5002469135802469,553,460,469,543,0.5526833074351971,0.5606331689861921
tabpfn,leave_matrix_out_support,0.1,4,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1244242859538645,2.3875501720467582,0.48187633262260127,0.5261932479627474,0.4444444444444444,0.52,0.5022222222222222,0.42419753086419754,452,407,565,601,0.5269618596395214,0.5285684045824164
tabicl,leave_matrix_out_support,0.1,4,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.41328235098626465,1.472261547925882,0.5113236034222446,0.5237113402061856,0.4995083579154376,0.5204938271604939,0.5022222222222222,0.47901234567901235,508,462,509,546,0.5463803755000056,0.5404331717937912
tabpfn,leave_matrix_out_support,0.1,5,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.117606812971644,2.5062582560349256,0.5644567219152854,0.5234842015371477,0.6123876123876124,0.5328395061728395,0.494320987654321,0.5782716049382716,613,558,388,466,0.530131232390928,0.5447770003434066
tabicl,leave_matrix_out_support,0.1,5,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4338833870133385,1.2572810250567272,0.5981818181818181,0.548790658882402,0.6573426573426573,0.5634567901234568,0.494320987654321,0.5920987654320987,658,541,343,483,0.592178370432679,0.5973874758054445
tabpfn,leave_matrix_out_support,0.1,6,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1203906290465966,2.3101384659530595,0.5577651515151515,0.5292003593890386,0.5895895895895896,0.5387654320987655,0.49333333333333335,0.5496296296296296,589,524,410,502,0.5352008801095277,0.5550492012480317
tabicl,leave_matrix_out_support,0.1,6,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4500539570581168,1.4969192389398813,0.5449303219605959,0.5240295748613678,0.5675675675675675,0.5323456790123456,0.49333333333333335,0.534320987654321,567,515,432,511,0.5405109522313558,0.5385546365078528
tabpfn,leave_matrix_out_support,0.1,7,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1153818650636822,2.343596959952265,0.5108094519859225,0.5173116089613035,0.5044687189672294,0.5195061728395062,0.497283950617284,0.4849382716049383,508,474,499,544,0.5116029141037605,0.5276092890044736
tabicl,leave_matrix_out_support,0.1,7,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4035088560776785,1.501894757966511,0.5093346098611776,0.49168207024029575,0.5283018867924528,0.49382716049382713,0.497283950617284,0.534320987654321,532,550,475,468,0.5008050990450088,0.5042077754344345
tabpfn,leave_matrix_out_support,0.1,8,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1263287169858813,2.496534521924332,0.5219103889709503,0.517578125,0.5263157894736842,0.5204938271604939,0.497283950617284,0.505679012345679,530,494,477,524,0.5221582840982743,0.525718789690243
tabicl,leave_matrix_out_support,0.1,8,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.41774554597213864,1.2621240760199726,0.5747016706443914,0.5533088235294118,0.5978152929493545,0.56,0.497283950617284,0.537283950617284,602,486,405,532,0.5489848483332377,0.5730715053564148
tabpfn,leave_matrix_out_support,0.1,9,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.128498874953948,2.29121297004167,0.6132665832290363,0.5295389048991355,0.7284440039643211,0.5422222222222223,0.4982716049382716,0.6854320987654321,735,653,274,363,0.5528954982473455,0.5603203062203944
tabicl,leave_matrix_out_support,0.1,9,antisymmetric_transitive,A05,A05_m002,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.43318499298766255,1.4882459229556844,0.6228926353149956,0.563855421686747,0.6957383548067394,0.5802469135802469,0.4982716049382716,0.6148148148148148,702,543,307,473,0.5614494728828543,0.5945457418665085
tabpfn,leave_matrix_out_support,0.1,0,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1168836059514433,2.3692939860047773,0.5231053604436229,0.4854202401372213,0.5671342685370742,0.49037037037037035,0.4928395061728395,0.5758024691358025,566,600,432,427,0.48149492966556895,0.495861245372927
tabicl,leave_matrix_out_support,0.1,0,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.41288037598133087,1.5043270350433886,0.6033274956217163,0.5357698289269052,0.6903807615230461,0.5525925925925926,0.4928395061728395,0.6350617283950617,689,597,309,430,0.5385074892704114,0.5668405945288825
tabpfn,leave_matrix_out_support,0.1,1,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1139124319888651,2.4741745699429885,0.47672634271099745,0.4910432033719705,0.46322067594433397,0.4948148148148148,0.49679012345679013,0.468641975308642,466,483,540,536,0.5076451768346815,0.5122405898270826
tabicl,leave_matrix_out_support,0.1,1,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.44689113600179553,1.260533538996242,0.5098855359001041,0.5349344978165939,0.4870775347912525,0.5348148148148149,0.49679012345679013,0.4523456790123457,490,426,516,593,0.5381950133805611,0.5467343144274686
tabpfn,leave_matrix_out_support,0.1,2,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.4615282530430704,2.3262428250163794,0.582019599488709,0.5055514433752776,0.6857429718875502,0.5155555555555555,0.4918518518518519,0.6671604938271605,683,668,313,361,0.5140590525122422,0.5268625522498156
tabicl,leave_matrix_out_support,0.1,2,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.3937523019267246,1.495372184086591,0.5809652683806946,0.5274365274365275,0.6465863453815262,0.5412345679012346,0.4918518518518519,0.6029629629629629,644,577,352,452,0.5642537184837185,0.579222624218936
tabpfn,leave_matrix_out_support,0.1,3,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.129421298042871,2.333022778038867,0.44481054365733114,0.49210206561360875,0.405811623246493,0.5007407407407407,0.4928395061728395,0.40641975308641975,405,418,593,609,0.48491880656587827,0.4998643830992072
tabicl,leave_matrix_out_support,0.1,3,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.45906276593450457,1.50079270103015,0.4428822495606327,0.5331452750352609,0.3787575150300601,0.5303703703703704,0.4928395061728395,0.35012345679012347,378,331,620,696,0.538244421411622,0.5637853116164169
tabpfn,leave_matrix_out_support,0.1,4,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1184479260118678,2.2955350739648566,0.49270664505672607,0.5461077844311377,0.44881889763779526,0.5362962962962963,0.5017283950617284,0.4123456790123457,456,379,560,630,0.5538203871599965,0.5494257392132227
tabicl,leave_matrix_out_support,0.1,4,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.46512602106668055,1.2617188080912456,0.5058495821727019,0.582798459563543,0.4468503937007874,0.5619753086419753,0.5017283950617284,0.38469135802469134,454,325,562,684,0.5737540153891499,0.5860601047267506
tabpfn,leave_matrix_out_support,0.1,5,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1356340131023899,2.3097538859583437,0.2957142857142857,0.5671232876712329,0.2,0.5130864197530864,0.5111111111111111,0.18024691358024691,207,158,828,832,0.5457009370075141,0.5402503293807642
tabicl,leave_matrix_out_support,0.1,5,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.468608140014112,1.487078660982661,0.417910447761194,0.5863874345549738,0.32463768115942027,0.5377777777777778,0.5111111111111111,0.28296296296296297,336,237,699,753,0.5767287726805204,0.5653579270970575
tabpfn,leave_matrix_out_support,0.1,6,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1246981479926035,2.3333804809954017,0.45164960182025027,0.5293333333333333,0.39384920634920634,0.5239506172839506,0.49777777777777776,0.37037037037037035,397,353,611,664,0.5297793457083045,0.5414818131447925
tabicl,leave_matrix_out_support,0.1,6,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4441706750076264,1.4867712759878486,0.5442247658688866,0.5722100656455142,0.5188492063492064,0.5674074074074074,0.49777777777777776,0.45135802469135805,523,391,485,626,0.59770714956294,0.6079754296015358
tabpfn,leave_matrix_out_support,0.1,7,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1315642520785332,2.2961811320856214,0.5146641438032167,0.4918625678119349,0.5396825396825397,0.49333333333333335,0.49777777777777776,0.5461728395061728,544,562,464,455,0.4888802526773872,0.4942622247194518
tabicl,leave_matrix_out_support,0.1,7,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,0.4842584839789197,1.2659142069751397,0.5564478034955125,0.5311091073038774,0.5843253968253969,0.5362962962962963,0.49777777777777776,0.5476543209876543,589,520,419,497,0.5625019181849512,0.5623341683444928
tabpfn,leave_matrix_out_support,0.1,8,antisymmetric_transitive,A05,A05_m003,1,none,antisymmetric,1,50,50,0,9,22500,250,2500,2250,22750,225,2025,1.1240432979539037,2.311081698979251,0.4700854700854701,0.5176470588235295,0.43052837573385516,0.5101234567901235,0.5046913580246913,0.41975308641975306,440,410,582,593,0.5237891652196482,0.5263324507885345
